Gene	S1	S2	S3	S4	S5	S6	S7	S8	S9
G8639	603.6709334	600.1975923	608.3161162	734.8969262	740.2855418	772.0437809	721.7797216	720.9763203	737.4543341
G8640	231.6670741	221.4897211	179.680561	267.4423408	140.9522007	152.7349485	194.1267348	175.4017018	191.1918644
G8641	614.8087735	554.713096	518.4758357	420.5268834	368.996818	395.4370585	392.3838257	428.2814559	421.7146266
G8642	285.1287066	306.5259532	296.581167	325.7602618	382.7482522	374.5144628	415.1007841	408.9119428	346.3304058
G8643	319.6560109	352.9992429	325.8063185	406.8586207	341.4939496	395.4370585	356.2432102	375.553337	343.052831
G8644	28.95838426	458.8001365	92.00510655	103.423188	717.3664848	60.6755275	191.0289678	53.804203	302.6294082
G8645	135.8816492	150.2965964	164.5267788	165.3859791	155.8495877	156.9194677	129.0736269	134.5105075	132.1955177
G8646	15298.93716	13926.16621	13834.32079	9813.812642	9513.700569	10014.60043	9878.779108	11063.22022	9474.376275
G8647	1098.191034	1277.52107	1223.126711	1191.416902	1331.597213	1312.89288	1328.942062	1265.474855	1135.133412
G8648	885.458288	794.0010982	886.4962619	637.8522608	694.4474277	769.9515214	701.1279413	774.7805233	730.8991845
G8649	1690.724127	1969.676448	1927.777585	7527.567895	7256.173453	7300.939766	6404.117072	6951.503028	9869.870303
G8650	1847.767673	1085.695151	2541.505767	595.4806464	833.1077227	806.5660638	1230.846106	1228.887997	697.0309114
G8651	9105.184282	8847.723321	8938.566704	9249.313391	9389.937661	9168.281431	9471.939036	9148.866679	8291.171766
G8652	5195.802407	5159.523948	5000.748144	4104.12369	4512.762327	4700.261122	4835.614358	4428.085907	4437.836304
G8653	109.150833	115.6888275	98.49958466	58.77352975	138.660295	65.90617642	67.11828598	55.95637112	101.6048194
G8654	1303.127292	1284.442623	1307.554926	1106.218064	1034.795424	1028.345578	968.5684962	1043.801538	811.74603
G8655	1083.711842	1048.121001	1014.220998	1002.339267	881.2377425	923.7325997	824.0060341	929.7366279	937.3863981
G8656	583.6228212	554.713096	592.079921	694.8033556	598.1873882	729.1524598	662.9221477	626.280923	672.9953627
G8657	612.5812055	586.3544848	647.2829849	855.633247	821.6481942	867.2415913	793.0283636	649.9547723	811.74603
G8658	598.1020134	571.5225838	572.5964866	710.2940533	641.7335966	719.7372917	658.7917916	625.2048389	683.9206121
G8659	3422.658263	3297.625981	3332.749683	3782.919516	3881.342306	3880.095371	3318.741095	3329.404082	3304.887942
G8660	1116.011578	1062.952902	1130.039191	1713.544538	1470.257508	1590.117272	1505.514784	1646.408612	1624.584585
G8661	738.4387986	619.9734603	757.6891128	668.8336564	645.1714551	643.3698174	688.7368731	625.2048389	691.5682867
G8662	354.1833152	309.4923334	317.1470143	363.5757887	336.9101382	391.2525394	302.5485814	327.1295543	315.7397075
G8663	3369.19663	3765.325258	3668.297719	5670.506599	5397.437928	5637.593408	5438.646343	4566.900751	4381.025007
G8664	265.0805944	237.3104154	251.1198202	313.9144341	355.2453838	302.3315077	238.5280625	283.0101078	266.5760852
G8665	12647.01743	13293.33844	13770.45842	12368.41095	11720.80576	12288.88658	12297.10258	11546.38196	11303.26302
G8666	32520.26552	31991.42158	33969.36775	23786.42202	28491.82574	27810.31419	27238.66563	26580.35237	24089.08239
G8667	363.0935873	379.6966647	373.4324913	235.5497278	232.6284288	258.3940568	384.1231136	403.5315225	387.8463535
G8668	2459.235094	2409.68951	2526.351985	2298.090574	2400.771223	2336.007809	2711.578754	2560.003979	2463.643738
G8669	337.476555	387.6070118	365.8556002	650.1536973	537.4518871	574.3252517	510.0989735	574.6288881	608.5363913
G8670	383.1416994	108.7672737	139.6312793	94.76662161	61.88145396	53.35261901	80.54194318	96.84756541	102.6973443
G8671	492.2925324	592.2872451	593.162334	810.52798	726.5341076	780.4128192	803.3542538	791.9978682	799.7282557
G8672	304.0630347	276.8621513	289.0042759	139.8718886	206.2715132	244.7943696	177.6053106	208.7603077	175.8965153
G8673	673.8393261	827.6200738	772.842895	1067.035711	1079.487586	1139.235335	969.6010852	999.6820918	1025.880918
G8674	539.0714608	621.9510471	589.9150949	661.0883075	586.7278597	607.8014048	585.4779716	616.5961664	707.9561608
G8675	26564.86242	28368.48258	32658.56559	30667.9367	29150.74862	24292.17973	19405.44536	17916.7996	19113.72382
G8676	498.9752365	510.2173931	519.5582487	623.2727806	625.6902567	648.6004664	571.0217254	578.9332243	580.1307428
G8677	416.5552197	460.7777233	396.1631647	591.8357763	564.9547556	562.817824	654.6614356	619.8244186	633.6644649
G8678	459.9927961	462.7553101	520.6406618	565.4104684	515.678783	588.9710687	465.6976458	560.6397953	494.9137976
G8679	174.8640896	172.0500512	184.0102131	64.6964436	60.73550111	109.8436274	83.63971023	88.23889293	91.77209491
G8680	2454.779958	2231.706698	2550.165071	2108.101722	1929.784601	2107.951516	1832.845502	1998.2881	1812.498875
G8681	1479.105165	1504.943551	1704.800504	1786.897548	1916.033167	1656.023449	2016.646347	1744.332261	1646.435084
G8682	1765.347656	1926.169538	1915.871042	2054.339889	1983.644385	1806.666138	2182.893178	2179.070222	2003.690739
G8683	346.3868271	284.7724985	422.1410771	395.012793	399.937545	377.6528522	389.2860587	419.6727834	429.3623012
G8684	2260.98154	2830.915497	2793.708	1697.142623	1614.647567	1735.529312	1476.602292	1453.789565	1612.566811
G8685	291.8114106	333.223375	282.5097978	378.1552689	338.0560911	293.9624694	353.1454432	299.1513687	347.4229307
G8686	5764.946036	6113.709577	6392.731286	5374.360906	5070.841366	5278.770892	5009.089312	4283.890643	4928.380002
G8687	3029.492507	2530.322304	2960.399605	2381.466977	2035.212263	1953.124308	1776.053106	2065.005311	2023.356188
G8688	118.0611051	122.6103813	113.6533669	103.423188	84.80051098	99.38232952	121.8455038	109.7605741	157.3235913
G8689	296.2665467	248.1871428	291.1691019	373.5991814	302.5315527	312.7928056	356.2432102	305.6078731	353.9780804
G8690	2061.614203	2276.202401	1922.36552	2242.050697	2038.650122	1661.254098	1898.931199	1701.288899	1852.922297
G8691	57.91676852	18.78707455	36.80204262	118.458277	158.1414934	124.4894444	160.0512973	145.2713481	161.693691
G8692	204.9362578	179.9603984	222.9770818	250.129208	262.4232029	267.8092248	269.5057329	264.7166788	218.5049879
G8693	64.59947258	115.6888275	101.7468237	47.38331081	56.1516897	50.21422965	55.75980682	37.6629421	50.25614721
G8694	4995.321285	4920.235946	5167.439749	4125.537301	3899.677552	4300.639544	4272.853345	4256.988542	4167.982644
G8695	367.5487233	288.7276721	317.1470143	264.2530795	275.0286843	271.993744	258.1472538	298.0752846	309.1845579
G8696	6125.812055	6377.717414	6818.119602	3508.643043	3934.056138	4963.885827	4065.302953	4485.118362	3761.563367
G8697	4313.685471	3919.577028	4349.135507	1950.461092	2655.172756	2567.202491	2585.602894	3063.611319	2162.106855
G8698	1052.525889	1133.157234	1120.297474	1249.734823	1302.948392	1119.358869	1271.117078	1140.649104	1200.684908
G8699	374.2314274	300.5931929	319.3118404	260.1526007	273.8827314	223.8717739	274.668678	289.4666122	273.1312349
G8700	366.4349393	394.5285656	365.8556002	289.3115612	381.6022994	375.5605926	323.2003617	309.9122093	321.2023322
G8701	5551.099506	5795.318103	5623.13563	4565.199753	4761.434096	4923.086766	4738.55099	4911.24765	4570.031822
G8702	400.9622436	426.1699543	461.1079458	491.1462409	454.9432819	420.5441734	405.8074829	444.4227168	415.159477
G8703	727.3009585	807.8442058	793.4087424	781.8246283	922.4920451	866.1954615	919.0042235	835.0412306	892.5928755
G8704	354.1833152	436.0578883	382.0917954	605.504039	624.5443038	595.2478474	558.6306572	556.3354591	606.3513414
G8705	348.6143951	432.1027147	330.1359706	45.10526702	60.73550111	96.24394017	57.82498485	58.10853924	42.60847264
G8706	2390.180485	2097.230796	2414.863444	778.1797582	680.6959935	833.7654382	976.8292083	737.1175812	793.173106
G8707	194.9122018	197.7586795	208.9057125	354.9192223	315.137034	276.1782631	325.2655398	324.9773861	284.0564843
G8708	12414.23658	12392.54765	11976.90005	5711.055778	7310.033237	8428.667673	7982.945676	8449.41204	5996.869393
G8709	1798.761176	1764.007421	2155.084319	3043.466502	2874.04975	2680.184508	4086.987322	3341.241007	3332.201065
G8710	835.3380075	45.48449629	79.01615033	10.02339267	9.167622808	17.78420634	5.162945076	20.44559714	26.22059855
G8711	2541.655111	2459.12918	2339.094532	1449.291458	1705.177842	1644.516021	1716.162943	1920.810047	1414.819797
G8712	2377.928861	2442.319692	2215.699448	3051.667459	3051.672442	2881.041426	3037.876882	3360.61052	3484.062032
G8713	495.6338845	565.5898234	553.1130523	551.7422056	477.8623389	535.6184496	421.2963182	481.0095749	492.7287477
G8714	25.61703223	151.2853898	50.87341186	39.18235317	138.660295	38.70680203	102.2263125	48.4237827	219.5975128
G8715	11866.25484	12738.62534	13510.67929	24659.82401	22053.86262	19214.26575	25770.32405	24022.50056	24941.25184
G8716	13976.87554	13195.44789	13211.9333	6973.092037	10512.97146	11075.37603	13447.40674	11987.57643	10444.53842
G8717	18071.14556	16985.49298	16848.84104	12675.49125	12684.55211	14054.75365	12247.53831	12597.71609	10725.31733
G8718	390.9381875	357.9432099	414.564186	555.8426845	504.2192545	461.3432349	447.1110435	428.2814559	501.4689472
G8719	693.8874382	705.9984859	712.227766	732.1632737	594.7495297	721.8295513	666.0199148	723.1284884	668.6252629
G8720	5087.765358	5231.705867	4927.144059	2468.943858	2477.550064	2734.583257	2489.572115	2288.830796	1988.39539
G8721	1293.103236	1211.271912	1374.664533	764.9671043	756.3288817	742.752147	841.5600473	796.3022045	672.9953627
G8722	6093.512319	6425.179497	6684.982801	6615.894771	7447.547579	6310.25486	6431.996975	5573.039347	4956.78565
G8723	251.7151863	252.1423164	253.2846463	267.4423408	270.4448728	288.7318205	330.4284848	374.4772529	396.586553
G8724	328.566283	397.4949458	330.1359706	368.587485	527.1383115	406.9444862	403.7423049	420.7488675	497.0988475
G8725	9214.335115	10317.07031	10036.1335	11043.04507	10747.89179	10233.24155	12372.48158	9400.670349	10645.56301
G8726	14915.79546	15198.74331	18977.94745	13264.13776	11978.64515	10028.20011	9402.755572	9145.638427	8993.665302
G8727	1196.204027	1148.977928	1100.81404	1343.590227	1364.829846	1238.617665	1398.125526	1236.420585	1274.976604
G8728	2614.051071	2842.781018	3059.981602	2338.184145	2234.60806	2261.732594	2757.01267	2386.754445	2229.843401
G8729	682.7495981	713.908833	785.8318512	538.9851604	550.0573685	552.3565262	549.337356	560.6397953	525.5044959
G8730	135.8816492	86.02502559	103.9116497	43.73844074	44.69216119	53.35261901	28.91249242	18.29342902	38.23837288
G8731	915.5304562	844.4295615	978.5013685	1044.710882	882.3836953	949.8858443	899.3850322	855.4868278	877.2975264
G8732	273.9908665	305.5371598	321.4766664	359.0197011	344.9318082	313.8389353	395.4815928	337.8903949	402.0491777
G8733	502.3165885	547.7915423	569.3492476	707.5604008	655.4850308	733.3369789	619.5534091	683.3133782	642.4046644
G8734	4387.195215	3899.80116	6040.947055	5449.080743	3849.255627	3165.588728	3027.550992	2480.373759	2973.852885
G8735	311.8595228	241.265589	234.883625	184.5215469	182.2065033	186.2111016	173.4749545	222.7494004	181.3591399
G8736	161.4986815	181.9379852	200.2464084	236.4609453	206.2715132	264.6708355	216.8436932	217.3689801	225.0601375
G8737	720.6182545	695.1217585	677.5905494	589.5577325	608.5009639	645.462077	558.6306572	566.0202156	479.6184484
G8738	5100.016982	5550.097341	4818.902757	3799.321431	4010.834979	4130.120389	3694.603496	3864.21786	3711.307219
G8739	1141.62861	1258.733995	1228.538776	1629.256918	1622.669237	1475.042996	1181.281833	1056.714547	1171.186735
G8740	15947.15946	15303.55541	14688.34466	10938.25506	10886.55208	11138.14382	10207.14241	11050.30721	9548.667971
G8741	1833.28848	1772.906562	2012.205801	2840.720605	2533.701754	2516.988261	1786.378996	1942.331728	1862.755022
G8742	5035.417509	4814.435053	4916.319929	3505.909391	3873.320637	3993.077387	4078.72661	4084.815092	3548.521003
G8743	6092.398535	7727.420402	7601.786627	9470.283639	9978.957427	8437.036712	7588.496672	6943.97044	6204.449131
G8744	1266.372419	1226.103813	1283.74184	690.247268	731.117919	752.167315	714.5515985	684.3894622	586.6858925
G8745	110.264617	124.5879681	130.9719752	92.94418658	123.7629079	107.7513678	122.8780928	86.08672481	105.9749191
G8746	464.4479322	347.0664825	401.5752298	447.8634089	443.4837534	487.4964796	444.0132765	453.0313893	438.1025007
G8747	1700.748183	1772.906562	1717.78946	1585.062868	1505.782046	1523.164966	1314.485816	1266.550939	1348.175775
G8748	240.5773462	273.8957711	257.6142983	270.6316021	270.4448728	264.6708355	272.6035	330.3578064	314.6471826
G8749	363.0935873	379.6966647	365.8556002	315.7368691	373.5806294	353.5918671	426.4592632	348.6512355	380.1986789
G8750	8928.092624	8322.674027	8806.512316	6402.669873	6664.861782	6517.388557	6408.247428	6472.645621	5984.851618
G8751	533.5025408	468.6880704	532.547205	432.3727111	410.2511207	422.6364329	406.840072	421.8249516	375.8285792
G8752	519.0233487	767.3036765	586.6678559	317.5593041	401.0834979	435.1899903	372.7646345	328.2056383	491.6362228
G8753	2.22756802	3.95517359	142.8785184	16.40191528	41.25430264	36.61454246	43.36873864	34.43468992	64.45897143
G8754	21.16189619	34.60776891	18.40102131	49.20574584	107.719568	80.5519934	41.3035606	78.55413639	63.36644649
G8755	71.28217664	59.32760385	80.09856335	63.32961733	68.75717106	57.53713815	57.82498485	85.01064075	72.106646
G8756	40834.66316	36735.65231	37555.40208	16192.33525	27562.45797	31143.28368	34267.49906	37566.09454	27978.47117
G8757	2095.027723	2055.701474	2299.045251	2483.978947	2230.024248	2429.11336	2187.023534	2259.776526	2235.306026
G8758	51.23406446	53.39484347	63.86236807	41.0047882	63.02740681	52.30648922	76.41158712	64.56504361	54.62624697
G8759	2336.718853	2203.03169	2346.671423	2884.914654	2540.577471	2499.204055	2737.393479	2702.047075	2422.127791
G8760	2503.786455	2628.212851	2273.067338	4023.025331	4371.810127	4130.120389	5159.847309	4690.650418	4834.422857
G8761	2185.244228	2470.994701	2105.29332	1332.655616	1296.072675	1362.060979	1196.770669	946.9539729	1205.055008
G8762	825.3139514	879.0373304	909.2269353	1296.662525	1212.418116	1254.309612	1159.597464	1121.279591	1134.040887
G8763	235.0084261	229.4000682	206.7408865	382.7113565	339.2020439	271.993744	323.2003617	335.7382267	357.2556552
G8764	1013.543449	1061.964109	1275.082535	946.7549986	813.6265242	1008.469112	867.3747727	766.1718508	774.6001821
G8765	11049.85116	10800.59028	12793.03946	8345.385616	7713.40864	6785.197782	6363.8461	6198.244186	6535.484188
G8766	19039.02387	17170.39735	17018.77989	10233.42831	10683.71843	11593.21027	10458.06155	12188.80415	9334.533083
G8767	2116.189619	2009.228184	2325.023163	1662.516357	1621.523284	1693.684121	1705.837053	1692.680227	1399.524447
G8768	81.30623273	82.069852	104.9940628	72.89740124	56.1516897	80.5519934	91.90042235	78.55413639	71.01412106
G8769	6888.754102	6631.837317	7786.879253	4973.4252	4101.365254	4878.103185	4881.048274	3964.293677	4599.529995
G8770	2321.125877	2525.378337	2494.962007	1571.394605	1429.003205	1508.519149	1091.446589	1268.703107	1183.204509
G8771	4242.403294	3885.958052	4157.548403	3402.941812	3092.926745	3435.490212	3002.768856	3448.849413	2773.920821
G8772	418.7827878	382.6630449	383.1742084	286.5779086	215.439136	188.3033612	283.9619792	296.9992006	245.8181114
G8773	869.8653118	1014.502026	867.0128276	715.3057497	645.1714551	792.9663766	848.7881704	814.5956335	736.3618092
G8774	2776.663537	2982.200887	2733.092871	3848.527177	3731.222483	3653.085207	3996.119489	4038.543478	4366.822183
G8775	2350.084261	2603.493016	2452.747899	3266.259184	3247.63038	3364.353387	3258.850932	3144.317624	2926.874313
G8776	6562.415387	6582.397648	6746.680343	6761.689574	6767.997538	6587.479253	7131.059738	6431.754427	6090.826537
G8777	2227.56802	2726.103397	2452.747899	7400.908661	7311.17919	8044.738043	8497.175005	8541.955269	12895.07186
G8778	1726.365216	1847.066067	1833.607653	2363.698235	2524.534131	2473.05081	2410.062761	2366.308848	2372.964168
G8779	1034.705345	941.3313145	1067.259236	1281.627436	1103.552596	1027.299448	1177.151477	1042.725454	1104.542714
G8780	835.3380075	1074.818423	1021.797889	2777.390987	2581.831773	2520.126651	2363.596256	1594.756577	2194.882603
G8781	174.8640896	237.3104154	234.883625	258.3301656	278.4665428	282.4550418	237.4954735	271.1731831	245.8181114
G8782	380.9141314	355.9656231	397.2455777	439.6624512	430.878272	332.6692715	363.4713333	338.9664789	385.6613036
G8783	347.5006111	378.7078713	378.8445564	374.5103989	379.3103937	410.0828755	373.7972235	403.5315225	365.9958547
G8784	184.8881457	328.279408	258.6967114	322.1153917	310.5532226	338.9460502	466.7302348	416.4445313	498.1913724
G8785	863089.0499	881933.5063	989451.0586	1255223.086	1749074.712	1165697.188	1381487.42	1214078.928	1179861.383
G8786	52.34784847	82.069852	41.13169469	68.79692242	55.00573685	74.2752147	66.08569697	49.49986676	93.95714479
G8787	3333.555542	145.3526294	475.179315	61.05157354	30.94072698	74.2752147	30.97767045	63.48895955	81.93937046
G8788	1437.895157	1467.369402	1519.707878	1327.188311	1301.802439	1472.950737	1437.363909	1425.81138	1407.172122
G8789	419.8965718	498.3518724	412.3993599	568.5997297	527.1383115	619.3088324	455.3717557	469.1726502	529.8745956
G8790	95.78542486	125.5767615	104.9940628	176.776198	176.4767391	143.3197805	161.0838864	162.4886931	155.1385414
G8791	449.96874	480.5535912	557.4427044	614.1606054	591.3116711	570.1407325	548.304767	538.04203	520.0418712
