GeneID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15	Sample_16	Sample_17	Sample_18	Sample_19	Sample_20	Sample_21	Sample_22	Sample_23	Sample_24
ENSMUSG00000054191	8	4	6	0	1	0	2	1	1	0	0	0	1	1	2	0	1	3	3	0	0	1	1	1
ENSMUSG00000003812	10	16	13	6	26	12	6	12	39	1	63	44	80	9	4	27	14	39	12	36	5	99	41	187
ENSMUSG00000053693	1	2	0	37	0	0	0	0	2	0	1	3	13	0	32	3	1	1	1	0	0	1	1	5
ENSMUSG00000048617	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0
ENSMUSG00000052926	13	10	15	26	30	16	9	11	23	2	181	49	53	5	32	33	35	32	8	32	9	182	55	125
ENSMUSG00000005161	101	118	99	306	243	452	112	93	213	41	1059	345	366	28	249	295	599	408	96	230	85	1424	478	686
ENSMUSG00000052837	8	19	13	79	136	29	11	5	109	4	118	21	178	3	52	128	22	69	9	115	13	323	74	462
ENSMUSG00000052566	5	13	21	9	124	3	25	13	21	0	30	7	56	2	6	130	11	88	4	37	7	36	16	136
ENSMUSG00000052819	0	0	0	0	45	0	0	0	0	0	0	0	4	0	0	33	0	0	0	0	0	0	0	2
ENSMUSG00000052456	17	19	9	98	33	40	33	15	39	17	106	58	53	7	75	47	49	117	21	60	27	110	100	97
ENSMUSG00000041203	16	9	22	13	43	12	17	10	36	4	40	36	54	8	17	48	22	43	16	53	2	43	54	100
ENSMUSG00000031691	21	19	31	98	47	30	14	9	46	11	106	66	85	4	82	56	25	49	8	40	16	109	83	166
ENSMUSG00000087026	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	2	1	0	0	1	0	0	0	0
ENSMUSG00000008167	30	20	26	15	27	2	11	16	24	0	55	21	11	10	18	18	5	27	21	29	3	38	30	42
ENSMUSG00000060038	20	8	9	57	23	26	10	7	28	16	50	41	42	6	33	36	35	27	12	40	25	57	67	71
ENSMUSG00000005150	15	19	11	20	22	38	11	10	19	14	39	43	44	3	29	25	39	36	11	32	14	47	48	63
ENSMUSG00000059355	17	26	19	32	47	29	15	12	45	13	61	84	57	3	24	61	55	46	12	63	13	82	114	153
ENSMUSG00000005142	79	105	94	58	86	47	76	45	69	8	319	288	72	21	53	101	68	250	81	198	21	275	618	136
ENSMUSG00000074194	0	4	1	2	3	0	2	0	1	1	6	0	1	1	2	3	1	7	2	2	0	3	1	7
ENSMUSG00000089213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000062687	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1
ENSMUSG00000031696	508	575	344	2229	2061	635	914	150	214	74	638	2578	2090	42	1492	2067	1213	1638	132	390	199	1895	3017	3106
ENSMUSG00000031697	11	20	8	84	51	4	18	3	32	2	62	131	97	0	48	34	41	24	7	43	6	67	169	191
ENSMUSG00000031698	1	1	0	2	0	860	1	0	56	1	8	22	3	0	8	1	1060	3	0	36	0	19	0	12
ENSMUSG00000036934	22	16	12	60	76	62	37	7	27	8	130	70	108	8	48	66	123	76	8	34	30	248	152	154
ENSMUSG00000031700	622	762	527	150	51	64	62	424	34	189	43	1360	248	190	97	58	106	184	332	46	430	62	741	411
ENSMUSG00000031701	855	1304	550	2399	2374	1693	902	213	184	166	416	1483	3225	69	1439	2496	2905	1813	115	323	536	1546	2674	5966
ENSMUSG00000036902	0	1	2	308	8	0	0	0	3	0	5	14	63	0	296	15	8	13	2	2	5	17	40	27
ENSMUSG00000031703	281	387	187	2807	1218	241	824	80	142	41	443	1248	808	30	2026	1355	649	1268	76	216	127	1572	1567	1860
ENSMUSG00000036879	44	58	43	211	374	180	118	18	51	222	96	541	2199	8	159	470	278	310	11	83	712	481	648	3865
ENSMUSG00000090043	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036872	1	0	0	3	0	0	0	0	1	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0
ENSMUSG00000047866	285	579	428	137	154	130	94	180	92	23	167	507	262	104	108	202	267	308	294	145	112	303	813	592
ENSMUSG00000082484	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000036840	10	5	3	18	68	9	4	3	18	2	15	35	53	1	12	59	22	18	1	18	4	64	46	301
ENSMUSG00000074178	0	0	0	0	0	1	1	0	2	0	2	0	0	0	0	1	1	0	0	0	2	6	2	4
ENSMUSG00000031652	7	3	8	33	120	21	14	3	39	5	53	42	148	5	43	125	11	41	3	46	2	133	87	187
ENSMUSG00000031654	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087391	3	2	0	15	3	0	0	1	3	1	4	3	8	0	29	4	1	1	2	2	1	3	4	40
ENSMUSG00000091862	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ENSMUSG00000069971	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045333	0	0	2	27	1	3	2	0	1	3	5	59	19	0	14	6	0	6	0	7	5	24	115	43
ENSMUSG00000086208	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036810	93	121	67	264	461	108	136	22	50	33	120	492	558	7	174	389	313	254	27	102	81	360	527	873
ENSMUSG00000031657	40	58	41	95	47	61	29	20	43	29	78	120	284	10	52	88	114	86	20	45	74	119	161	374
ENSMUSG00000062704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
ENSMUSG00000036779	162	239	82	167	591	44	112	31	41	6	40	233	427	19	80	614	108	190	15	71	15	165	252	770
ENSMUSG00000031659	8	13	4	16	75	15	3	2	32	2	30	68	84	0	28	65	50	23	3	96	3	69	152	162
ENSMUSG00000031660	56	69	68	71	158	91	39	15	74	12	102	170	305	6	53	219	190	105	23	81	36	190	299	513
ENSMUSG00000031661	4	8	8	18	58	5	4	3	92	0	45	82	20	0	21	80	4	15	5	126	1	56	174	27
ENSMUSG00000031662	1	0	0	2	14	1	1	0	16	0	11	13	4	0	3	26	2	2	1	33	0	9	33	8
ENSMUSG00000055994	1	0	2	0	5	2	1	0	2	1	8	6	18	0	0	9	2	3	0	9	0	5	6	50
ENSMUSG00000036712	154	137	49	737	323	177	179	31	61	24	174	355	434	8	511	455	318	370	24	114	68	509	539	981
ENSMUSG00000031665	142	120	91	146	16	11	135	41	0	0	0	0	0	10	54	17	5	282	14	0	0	0	0	0
ENSMUSG00000069962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000043668	0	0	0	32	158	6	18	0	7	0	1	0	16	1	13	215	16	22	0	11	2	0	0	39
ENSMUSG00000056608	69	46	42	165	165	42	47	17	27	3	55	196	242	5	119	310	27	122	4	48	13	192	195	402
ENSMUSG00000074171	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000031666	88	120	53	189	205	156	116	19	48	29	103	319	412	9	117	282	180	170	32	99	113	351	424	791
ENSMUSG00000031667	52	43	21	838	482	209	462	12	143	52	163	557	686	8	627	546	452	972	12	145	121	337	869	1319
ENSMUSG00000033282	3	1	10	72	51	8	10	0	33	0	26	36	41	0	77	29	2	53	0	38	2	39	36	120
ENSMUSG00000055932	44	46	71	326	87	92	40	28	87	61	240	265	328	14	272	165	150	163	21	148	131	530	267	628
ENSMUSG00000090778	0	0	0	0	1	5	0	0	0	2	1	2	7	0	0	2	7	0	1	1	3	5	2	4
ENSMUSG00000031734	0	1	0	17	0	11	24	0	18	1	14	13	47	0	3	1	18	40	0	19	3	32	23	155
ENSMUSG00000046413	0	0	0	2	0	0	0	0	3	0	0	2	0	0	0	0	1	2	0	2	1	0	2	2
ENSMUSG00000031736	0	0	0	0	0	1	0	0	9	5	5	3	17	0	1	0	10	1	0	14	2	13	2	75
ENSMUSG00000031737	0	0	0	1	0	11	3	0	11	0	4	1	105	0	1	0	3	8	0	13	0	5	0	214
ENSMUSG00000031738	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1
ENSMUSG00000078967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
ENSMUSG00000031740	3	3	2	4	22	92	3	3	72	5	132	160	160	1	3	29	90	6	2	69	23	188	138	163
ENSMUSG00000033192	5	5	2	34	75	4	1	2	19	0	48	7	81	0	15	86	4	7	0	21	1	36	12	191
ENSMUSG00000078144	0	0	0	0	0	0	0	0	43	0	0	0	154	0	0	0	0	0	0	0	0	0	0	562
ENSMUSG00000080613	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055368	0	0	1	5	0	0	0	0	75	0	4	3	46	0	3	0	3	1	0	89	3	0	0	176
ENSMUSG00000071047	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078964	161	173	167	0	0	0	0	97	25	0	0	0	0	68	0	0	0	0	60	2	0	0	2	1
ENSMUSG00000057400	2717	2688	2949	0	0	1	0	1756	0	0	0	2	1	807	0	1	2	0	1745	0	0	0	19	4
ENSMUSG00000056973	1531	2388	2173	0	162	447	267	1132	1298	113	12	5979	389	776	2	191	592	1016	1461	1689	266	74	3430	789
ENSMUSG00000061959	239	364	328	0	22	1	12	158	28	1	0	1	0	95	0	26	1	73	188	15	2	1	4	10
ENSMUSG00000031725	539	713	702	0	104	3	102	342	25	0	0	251	4	214	0	63	6	274	467	51	2	0	319	58
ENSMUSG00000057074	878	1118	804	0	64	0	0	369	8	0	2	0	0	140	0	34	0	2	325	18	0	0	3	4
ENSMUSG00000074156	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3
ENSMUSG00000058346	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000058019	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085210	0	0	0	1	0	1	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	1	13
ENSMUSG00000031748	0	0	0	718	33	18	1	0	12	4	19	16	54	0	622	72	35	1	1	6	3	36	22	32
ENSMUSG00000031751	282	309	283	238	526	136	175	142	102	44	206	414	373	57	208	538	167	444	120	137	94	666	411	488
ENSMUSG00000031754	28	28	18	53	176	36	24	8	22	1	105	80	164	2	46	170	97	81	8	40	5	173	143	384
ENSMUSG00000033009	20	21	21	239	53	41	27	7	31	6	47	123	75	3	184	119	56	55	9	37	32	68	139	177
ENSMUSG00000031755	4	7	5	28	19	23	13	1	21	4	33	26	25	0	26	15	30	63	0	34	2	34	33	37
ENSMUSG00000031757	0	0	0	0	0	0	0	0	439	0	0	0	89	0	0	1	0	0	0	0	0	0	0	184
ENSMUSG00000031760	0	0	0	257	9	4	0	0	2	0	30	0	4	0	232	9	1	0	0	3	2	10	0	3
ENSMUSG00000031762	58	215	27	136	65	33	22	64	78	3	174	152	345	34	98	81	83	66	17	30	9	140	529	748
ENSMUSG00000031765	535	1013	313	510	320	339	181	247	233	12	983	455	558	126	393	331	671	397	218	173	34	588	1197	958
ENSMUSG00000032939	5	6	6	23	30	25	8	2	20	5	76	40	50	1	28	21	47	37	1	40	22	69	93	66
ENSMUSG00000031766	0	0	0	0	2	7	460	0	1	0	0	2	0	0	0	0	12	1641	0	6	0	0	0	0
ENSMUSG00000089712	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0
ENSMUSG00000090105	0	4	1	1	0	0	6	4	3	1	0	1	1	1	0	2	2	7	2	4	0	2	5	4
ENSMUSG00000031770	347	630	417	194	651	318	330	615	330	50	203	432	594	105	180	796	625	687	184	453	138	450	661	1163
ENSMUSG00000074154	6	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	6	0	0	0	0	2	0
ENSMUSG00000074153	0	2	5	1	0	0	0	0	0	0	9	6	4	0	0	0	0	1	1	9	0	7	11	4
ENSMUSG00000074151	14	17	12	2	9	2	4	8	16	0	11	58	131	3	1	8	7	8	8	42	1	14	101	365
ENSMUSG00000034361	18	2	2	31	63	3	3	2	7	4	13	100	53	1	9	80	6	29	3	19	12	32	182	137
ENSMUSG00000031774	20	17	20	68	66	27	16	12	44	8	116	58	62	5	44	65	30	62	19	60	31	116	105	113
ENSMUSG00000050079	78	71	53	160	229	34	107	22	41	8	120	260	338	10	90	324	138	262	21	69	18	286	447	445
ENSMUSG00000031776	5	13	2	138	185	69	55	5	68	10	65	236	152	0	175	413	127	153	2	77	14	171	326	330
ENSMUSG00000031775	26	38	30	152	272	1	58	21	68	0	1	31	12	15	90	308	3	113	21	67	2	1	34	17
ENSMUSG00000088331	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031779	0	0	2	0	1	0	0	1	4	0	7	1	2	0	0	2	0	2	0	14	0	3	3	11
ENSMUSG00000031778	1	1	0	843	206	39	70	0	57	4	56	23	27	1	714	278	38	307	1	81	4	64	37	72
ENSMUSG00000031780	0	0	0	0	1	0	0	0	6	0	1	0	0	0	1	0	0	0	0	15	0	1	0	1
ENSMUSG00000031781	30	28	23	90	54	71	21	21	41	9	70	45	66	8	78	52	127	84	14	53	32	91	70	125
ENSMUSG00000090188	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000031782	116	152	151	100	78	871	127	94	87	227	185	248	397	34	88	102	1027	415	127	102	468	234	280	654
ENSMUSG00000031783	37	25	43	111	77	130	32	18	82	54	202	144	128	11	92	106	172	106	22	113	88	197	154	230
ENSMUSG00000040631	1	1	1	13	152	13	9	1	25	2	16	27	32	0	17	207	24	27	0	39	5	17	49	60
ENSMUSG00000063605	0	1	0	4	16	12	4	0	18	1	32	27	8	1	4	23	9	8	0	15	5	21	42	15
ENSMUSG00000061577	0	0	1	0	0	0	0	0	3	0	1	3	1	0	0	4	1	1	0	13	1	3	7	0
ENSMUSG00000070111	0	0	2	0	4	0	0	0	2	0	0	1	1	0	0	3	1	0	0	2	0	2	0	0
ENSMUSG00000031785	2	2	0	77	47	48	167	3	71	3	154	189	163	0	84	104	68	590	1	136	13	188	238	198
ENSMUSG00000087705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
ENSMUSG00000060470	3	4	7	0	2	1	3	4	4	0	4	5	1	1	0	2	1	5	5	8	1	17	12	2
ENSMUSG00000031786	0	0	0	3	0	0	0	0	33	0	0	0	0	0	2	0	0	0	0	46	1	0	0	0
ENSMUSG00000031787	3	2	0	42	14	14	11	2	20	4	33	28	26	1	31	22	18	25	0	25	14	35	31	32
ENSMUSG00000031788	11	5	12	28	21	27	26	11	32	3	53	43	38	3	20	30	57	111	10	38	5	177	25	113
ENSMUSG00000031789	0	0	0	2	2	1	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	9	0	4
ENSMUSG00000058253	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0
ENSMUSG00000090206	0	0	0	1	1	0	0	0	2	0	2	1	2	0	1	0	0	1	0	9	0	1	1	0
ENSMUSG00000074140	0	3	1	6	1	3	0	0	6	1	8	9	4	0	4	8	3	3	0	14	2	6	5	16
ENSMUSG00000046556	2	8	5	20	5	7	2	2	15	0	19	19	14	1	16	14	6	12	4	17	2	22	21	22
ENSMUSG00000031792	7	8	8	18	34	16	15	2	19	1	67	24	18	4	8	40	23	31	11	48	3	86	37	58
ENSMUSG00000031790	13	7	20	17	194	52	2	7	96	5	53	16	33	6	16	339	62	4	14	107	14	96	33	67
ENSMUSG00000031796	27	30	29	77	29	29	21	12	76	2	156	67	60	5	48	61	52	61	16	139	12	199	89	125
ENSMUSG00000046707	4	4	3	14	21	0	3	3	8	1	14	9	93	0	10	31	3	19	4	8	3	11	18	166
ENSMUSG00000036598	0	0	0	4	0	0	6	0	32	0	0	0	2	0	3	0	0	0	0	57	0	0	0	15
ENSMUSG00000031669	0	1	0	8	3	2	2	0	2	0	7	7	18	2	8	1	2	14	0	4	2	5	12	19
ENSMUSG00000036564	0	1	1	7928	174	544	21	0	21	2	16	39	102	0	6064	186	797	73	0	20	3	33	46	114
ENSMUSG00000031671	15	20	16	25	31	21	16	14	12	7	37	74	45	5	9	20	19	37	6	18	11	46	95	120
ENSMUSG00000036550	93	97	81	154	314	76	68	30	89	15	209	202	272	26	108	287	118	180	45	103	44	272	324	556
ENSMUSG00000065089	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065211	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074136	1	1	0	1	0	8	2	0	4	1	4	4	5	0	1	2	17	2	0	2	1	5	3	30
ENSMUSG00000061104	1	0	0	0	3	1	0	0	1	0	1	0	0	0	5	4	0	1	0	0	0	2	5	1
ENSMUSG00000036534	22	16	24	34	10	18	16	10	14	1	52	48	19	3	27	19	12	23	17	23	6	53	76	37
ENSMUSG00000031672	395	433	396	302	58	744	107	229	90	153	157	110	388	110	203	87	959	405	273	115	274	220	157	683
ENSMUSG00000053206	0	0	1	0	1	0	0	0	4	0	1	4	7	1	0	11	1	1	0	1	0	3	8	13
ENSMUSG00000081111	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036510	0	0	0	215	2	3	0	0	0	1	0	0	0	0	150	3	2	0	0	0	0	4	0	0
ENSMUSG00000086842	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000090116	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
ENSMUSG00000052479	0	0	0	58	2	0	0	0	0	0	0	0	2	0	54	0	0	0	0	0	0	0	0	36
ENSMUSG00000081383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000090316	0	0	0	0	2	18	13	0	2	0	0	7	16	0	2	33	0	15	0	1	3	8	5	43
ENSMUSG00000091838	2	0	0	1	0	0	1	0	0	0	0	8	0	0	0	0	6	0	0	0	1	1	9	9
ENSMUSG00000080549	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000031673	0	0	0	348	312	22	39	0	62	0	159	902	103	0	280	495	37	168	0	182	2	531	66	257
ENSMUSG00000063696	0	2	0	0	4	0	0	1	1	0	1	0	0	0	0	4	1	3	1	4	0	0	1	3
ENSMUSG00000031871	89	73	32	39	35	309	54	19	356	9	130	1097	379	5	22	66	798	111	13	583	41	768	1883	690
ENSMUSG00000031872	0	0	0	9	2	2	0	0	0	0	24	0	3	0	4	8	4	0	0	0	0	42	1	2
ENSMUSG00000074128	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035824	39	46	45	86	35	27	25	25	66	2	152	155	62	9	65	51	40	86	34	69	8	307	190	134
ENSMUSG00000054400	5	0	1	11	44	1	0	2	7	0	103	36	32	0	3	42	35	9	0	22	0	144	52	102
ENSMUSG00000074127	0	0	1	3	0	1	1	0	0	0	32	3	1	0	1	5	0	0	0	0	0	115	3	35
ENSMUSG00000031876	0	0	0	0	0	0	0	0	0	0	19	0	0	0	1	1	1	0	0	0	0	13	0	0
ENSMUSG00000031875	4	5	3	11	10	14	7	2	29	1	359	88	63	1	7	9	33	22	3	47	1	433	124	51
ENSMUSG00000051554	1	2	3	8	30	0	7	2	7	0	0	5	12	0	7	83	0	17	2	1	1	19	8	23
ENSMUSG00000051578	1	0	2	0	17	0	1	2	2	0	3	1	3	1	0	31	1	6	1	2	0	3	3	0
ENSMUSG00000035770	32	27	24	638	398	114	73	12	151	32	221	395	472	3	468	498	247	174	10	182	80	385	525	803
ENSMUSG00000052616	0	0	0	10	2	1	2	0	2	0	0	3	5	0	15	1	0	5	0	5	0	5	0	26
ENSMUSG00000077633	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031878	376	424	163	1212	776	372	339	72	95	15	206	966	997	16	748	773	805	489	14	152	108	1083	1285	1980
ENSMUSG00000031883	3	0	0	35	4	7	3	1	4	1	1	12	3	1	27	1	9	9	0	1	4	14	35	6
ENSMUSG00000048371	49	105	48	33	369	71	72	26	13	3	65	55	49	9	32	280	153	203	28	15	11	143	104	109
ENSMUSG00000031881	0	0	0	0	1	14	549	0	3	0	0	3	1	0	1	1	8	1961	0	14	0	3	1	3
ENSMUSG00000031880	0	0	0	4	9	305	6	0	14	6	98	20	10	0	3	17	567	14	0	42	19	70	29	31
ENSMUSG00000031879	16	12	8	33	29	53	14	7	27	16	97	41	34	7	24	44	77	30	14	36	24	95	82	62
ENSMUSG00000023737	13	16	6	6	36	4	29	5	6	0	6	23	59	1	4	66	15	17	2	2	4	53	16	128
ENSMUSG00000055730	660	699	605	1	817	0	2	377	0	0	116	0	17	205	0	1330	1	0	190	0	0	1869	2	1
ENSMUSG00000050097	20	42	6	30	147	19	37	1	15	6	12	82	77	0	3	162	22	62	1	22	5	43	82	425
ENSMUSG00000089748	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061825	11	8	6	0	517	0	20	2	0	0	0	0	2	3	0	650	0	80	4	3	1	0	0	0
ENSMUSG00000031884	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ENSMUSG00000031886	438	509	347	0	1087	15	56	166	18	0	12	4	23	75	0	1518	10	82	186	13	0	15	0	5
ENSMUSG00000062826	0	0	0	0	0	0	1	0	12	0	0	0	10	0	0	1	0	0	0	0	0	0	0	16
ENSMUSG00000031877	97	128	48	1	113	11	7	44	88	0	210	100	49	11	4	94	9	18	48	69	1	115	40	75
ENSMUSG00000091813	1	0	2	0	1	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
ENSMUSG00000069922	263	464	449	0	2	0	1	386	0	0	0	0	0	123	0	6	0	1	224	0	0	0	18	3
ENSMUSG00000062181	87	109	84	0	0	0	0	71	0	0	0	0	0	25	0	1	0	0	6	0	0	0	0	0
ENSMUSG00000060560	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	1	47
ENSMUSG00000031885	39	41	6	186	369	51	53	14	53	124	114	203	1562	6	102	366	96	115	3	49	412	555	211	1775
ENSMUSG00000084711	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2
ENSMUSG00000031889	51	77	50	62	35	36	24	42	109	24	188	153	56	12	49	47	40	63	36	134	57	126	108	192
ENSMUSG00000069920	0	0	2	12	2	7	0	0	4	0	17	17	7	0	3	7	7	6	0	15	4	21	12	9
ENSMUSG00000031887	11	16	10	16	171	6	7	17	17	0	70	29	27	3	8	224	13	31	11	28	8	66	56	64
ENSMUSG00000033313	1	2	7	2	22	5	2	2	14	0	9	7	14	1	2	17	7	7	2	10	2	13	16	14
ENSMUSG00000033249	6	9	2	15	0	10	0	6	8	12	4	10	17	1	20	7	7	4	2	16	17	4	18	18
ENSMUSG00000014776	0	0	0	14	4	36	2	0	9	14	0	47	47	0	10	1	51	13	0	13	30	2	57	76
ENSMUSG00000014837	0	1	0	26	0	0	1	0	1	0	10	0	3	0	23	3	2	3	1	4	0	4	3	7
ENSMUSG00000043251	0	3	2	2	4	4	3	0	14	0	78	9	2	0	6	4	13	7	3	34	1	92	19	6
ENSMUSG00000014859	6	7	4	8	29	6	7	1	31	3	33	22	26	2	4	43	11	17	2	23	9	25	34	78
ENSMUSG00000014791	22	23	40	1	69	5	16	13	35	0	11	23	22	6	4	74	1	60	26	47	4	26	26	67
ENSMUSG00000070130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000041679	2	3	3	2	1	0	0	1	4	0	6	5	1	1	1	4	1	8	2	6	0	3	9	3
ENSMUSG00000014856	55	44	37	49	67	41	36	36	74	12	122	84	70	11	33	95	48	100	32	90	14	171	120	157
ENSMUSG00000014778	2	1	2	3	22	4	7	1	40	12	16	50	46	1	1	40	13	24	2	34	24	18	76	109
ENSMUSG00000093345	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	1	2	0	0
ENSMUSG00000014786	1	0	0	16	2	1	0	0	3	1	0	0	0	0	21	3	1	0	0	2	1	2	4	3
ENSMUSG00000014782	0	0	0	0	0	0	0	0	0	0	15	0	1	0	0	0	0	0	0	0	0	15	0	0
ENSMUSG00000051648	0	0	0	0	0	0	0	0	1	0	0	9	1	0	0	0	2	0	0	2	0	0	7	0
ENSMUSG00000054320	0	0	0	2	0	0	0	0	26	0	0	5	1	0	1	0	2	1	0	16	1	2	12	2
ENSMUSG00000014846	2	0	0	122	256	52	4	0	729	13	18	102	284	0	94	218	64	3	1	863	33	18	96	554
ENSMUSG00000039199	2	0	2	33	32	37	10	0	84	6	47	78	33	0	34	35	27	44	0	100	16	40	64	34
ENSMUSG00000031891	0	0	0	0	657	2	114	0	1	0	52	1	40	0	0	707	3	370	0	2	1	34	3	1
ENSMUSG00000013160	128	123	147	592	341	111	97	94	217	36	470	507	252	39	542	423	126	354	109	276	98	460	785	460
ENSMUSG00000005705	0	0	0	0	2	1	0	0	3	0	1	0	3	0	1	0	0	0	0	1	0	0	0	0
ENSMUSG00000090526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000091957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
ENSMUSG00000038604	12	8	11	96	31	75	26	6	59	14	87	120	49	2	78	38	101	107	8	139	19	114	119	85
ENSMUSG00000005698	54	30	23	124	545	50	46	18	39	8	48	172	454	4	86	414	55	137	9	65	9	106	235	736
ENSMUSG00000080021	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000093086	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	1	0	0	1	0	0	0	2
ENSMUSG00000050357	0	1	0	36	2	0	0	0	1	0	0	1	2	0	22	3	0	1	1	7	0	7	5	1
ENSMUSG00000038000	13	21	14	47	14	12	12	5	20	7	55	47	26	1	36	21	19	52	10	39	3	49	62	55
ENSMUSG00000005699	1	4	1	40	2	11	4	1	7	5	18	14	13	0	32	11	11	13	2	14	5	22	21	11
ENSMUSG00000013155	0	0	0	4	1	3	1	0	12	1	3	4	5	0	8	1	1	4	0	10	3	7	10	4
ENSMUSG00000013158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
ENSMUSG00000013150	10	14	14	42	28	11	14	10	30	2	22	27	39	5	25	17	12	25	13	27	10	33	31	32
ENSMUSG00000037415	30	41	32	15	25	13	5	14	25	8	41	33	65	12	11	28	22	31	38	32	34	41	73	155
